"ID_CIDADE,""DES_CIDADE"",""DES_SIGLA_ESTADO"",""DES_REGIAO_IBGE"""
"6144,""HIDRELETRICA ITAIPU"",""PR"",""SUL"""
"6145,""HONORIO SERPA"",""PR"",""SUL"""
"6146,""IARAMA"",""PR"",""SUL"""
"6147,""IBAITI"",""PR"",""SUL"""
"6148,""IBEMA"",""PR"",""SUL"""
"6149,""IBIACI"",""PR"",""SUL"""
"6150,""IBIPORA"",""PR"",""SUL"""
"6151,""ICARA"",""PR"",""SUL"""
"6152,""ICARAIMA"",""PR"",""SUL"""
"6153,""ICATU"",""PR"",""SUL"""
"6154,""IGREJINHA"",""PR"",""SUL"""
"6155,""IGUARACU"",""PR"",""SUL"""
"6156,""IGUATEMI"",""PR"",""SUL"""
"6157,""IGUATU"",""PR"",""SUL"""
"6158,""IGUIPORA"",""PR"",""SUL"""
"11477,""ILHA DE EUFRASINA"",""PR"",""SUL"""
"11479,""ILHA DE SAO MIGUEL"",""PR"",""SUL"""
"11476,""ILHA DO AMPARO"",""PR"",""SUL"""
"6159,""ILHA DO MEL"",""PR"",""SUL"""
"11478,""ILHA DO TEIXEIRA"",""PR"",""SUL"""
"6160,""ILHA DOS VALADARES"",""PR"",""SUL"""
"11475,""ILHA ENCANTADA"",""PR"",""SUL"""
"6161,""IMBAU"",""PR"",""SUL"""
"6162,""IMBAUZINHO"",""PR"",""SUL"""
"6163,""IMBITUVA"",""PR"",""SUL"""
"6164,""INACIO MARTINS"",""PR"",""SUL"""
"6165,""INAJA"",""PR"",""SUL"""
"6166,""INDEPENDENCIA"",""PR"",""SUL"""
"6167,""INDIANOPOLIS"",""PR"",""SUL"""
"6168,""INSPETOR CARVALHO"",""PR"",""SUL"""
"6169,""INVERNADA"",""PR"",""SUL"""
"6170,""INVERNADINHA"",""PR"",""SUL"""
"6171,""IOLOPOLIS"",""PR"",""SUL"""
"6172,""IPIRANGA"",""PR"",""SUL"""
"6173,""IPIRANGA"",""PR"",""SUL"""
"6175,""IPORA"",""PR"",""SUL"""
"6176,""IRACEMA DO OESTE"",""PR"",""SUL"""
"6177,""IRAPUAN"",""PR"",""SUL"""
"6178,""IRATI"",""PR"",""SUL"""
"6179,""IRERE"",""PR"",""SUL"""
"6180,""IRETAMA"",""PR"",""SUL"""
"6181,""ITAGUAJE"",""PR"",""SUL"""
"6182,""ITAIACOCA"",""PR"",""SUL"""
"6183,""ITAIPULANDIA"",""PR"",""SUL"""
"6184,""ITAMBARACA"",""PR"",""SUL"""
"6185,""ITAMBE"",""PR"",""SUL"""
"6186,""ITAMBE"",""PR"",""SUL"""
"10431,""ITAMBEZINHO"",""PR"",""SUL"""
"6187,""ITAPANHACANGA"",""PR"",""SUL"""
"6188,""ITAPARA"",""PR"",""SUL"""
"6189,""ITAPEJARA D'OESTE"",""PR"",""SUL"""
"6190,""ITAPERUCU"",""PR"",""SUL"""
"6191,""ITAQUI"",""PR"",""SUL"""
"6192,""ITAUNA DO SUL"",""PR"",""SUL"""
"6193,""ITINGA"",""PR"",""SUL"""
"6194,""IVAI"",""PR"",""SUL"""
"6195,""IVAILANDIA"",""PR"",""SUL"""
"6196,""IVAIPORA"",""PR"",""SUL"""
"6197,""IVAITINGA"",""PR"",""SUL"""
"6198,""IVATE"",""PR"",""SUL"""
"6199,""IVATUBA"",""PR"",""SUL"""
"6200,""JABORANDI"",""PR"",""SUL"""
"6201,""JABOTI"",""PR"",""SUL"""
"6202,""JABOTICABAL"",""PR"",""SUL"""
"6203,""JABURU"",""PR"",""SUL"""
"6204,""JACARE"",""PR"",""SUL"""
"6205,""JACAREZINHO"",""PR"",""SUL"""
"6206,""JACIABA"",""PR"",""SUL"""
"6207,""JACUTINGA"",""PR"",""SUL"""
"6208,""JACUTINGA"",""PR"",""SUL"""
"6209,""JACUTINGA"",""PR"",""SUL"""
"6210,""JACUTINGA"",""PR"",""SUL"""
"6211,""JAGUAPITA"",""PR"",""SUL"""
"6212,""JAGUARIAIVA"",""PR"",""SUL"""
"6213,""JANDAIA DO SUL"",""PR"",""SUL"""
"6225,""JANDINOPOLIS"",""PR"",""SUL"""
"6214,""JANGADA"",""PR"",""SUL"""
"6215,""JANGADA DO SUL"",""PR"",""SUL"""
"6216,""JANIOPOLIS"",""PR"",""SUL"""
"6217,""JAPIRA"",""PR"",""SUL"""
"6218,""JAPURA"",""PR"",""SUL"""
"6219,""JARACATIA"",""PR"",""SUL"""
"6220,""JARDIM"",""PR"",""SUL"""
"6221,""JARDIM ALEGRE"",""PR"",""SUL"""
"6222,""JARDIM OLINDA"",""PR"",""SUL"""
"6223,""JARDIM PAREDAO"",""PR"",""SUL"""
"6226,""JATAIZINHO"",""PR"",""SUL"""
"6227,""JAVACAE"",""PR"",""SUL"""
"6228,""JESUITAS"",""PR"",""SUL"""
"6229,""JOA"",""PR"",""SUL"""
"6230,""JOAQUIM TAVORA"",""PR"",""SUL"""
"10389,""JORDAO"",""PR"",""SUL"""
"6232,""JOSE LACERDA"",""PR"",""SUL"""
"6233,""JUCIARA"",""PR"",""SUL"""
"6234,""JUNDIAI DO SUL"",""PR"",""SUL"""
"6235,""JURANDA"",""PR"",""SUL"""
"6236,""JUSSARA"",""PR"",""SUL"""
"6237,""JUVINOPOLIS"",""PR"",""SUL"""
"6238,""KALORE"",""PR"",""SUL"""
"6239,""KM 30"",""PR"",""SUL"""
"6240,""LAGOA"",""PR"",""SUL"""
"6241,""LAGOA"",""PR"",""SUL"""
"6242,""LAGOA BONITA"",""PR"",""SUL"""
"6243,""LAGOA DOS RIBAS"",""PR"",""SUL"""
"6244,""LAGOA DOURADA"",""PR"",""SUL"""
"6245,""LAGOA SECA"",""PR"",""SUL"""
"6246,""LAGOA VERDE"",""PR"",""SUL"""
"6247,""LAGOINHA"",""PR"",""SUL"""
"6038,""DOUTOR ULYSSES"",""PR"",""SUL"""
"6039,""EDUARDO XAVIER DA SILVA"",""PR"",""SUL"""
"6040,""EMBOGUACU"",""PR"",""SUL"""
"6041,""EMBOQUE"",""PR"",""SUL"""
"6042,""EMBOQUE"",""PR"",""SUL"""
"6044,""ENCRUZILHADA"",""PR"",""SUL"""
"6045,""ENCRUZILHADA"",""PR"",""SUL"""
"6046,""ENEAS MARQUES"",""PR"",""SUL"""
"6047,""ENGENHEIRO BELTRAO"",""PR"",""SUL"""
"7442,""BANHADO DO COLEGIO"",""RS"",""SUL"""
"7443,""BARAO"",""RS"",""SUL"""
"7444,""BARAO DE COTEGIPE"",""RS"",""SUL"""
"7445,""BARAO DO TRIUNFO"",""RS"",""SUL"""
"7446,""BARRA DO GUARITA"",""RS"",""SUL"""
"7448,""BARRA DO QUARAI"",""RS"",""SUL"""
"7449,""BARRA DO RIBEIRO"",""RS"",""SUL"""
"7450,""BARRA DO RIO AZUL"",""RS"",""SUL"""
"7451,""BARRA FUNDA"",""RS"",""SUL"""
"7452,""BARRACAO"",""RS"",""SUL"""
"7453,""BARREIRINHO"",""RS"",""SUL"""
"7454,""BARREIRO"",""RS"",""SUL"""
"7455,""BARRO PRETO"",""RS"",""SUL"""
"7456,""BARRO VERMELHO"",""RS"",""SUL"""
"7457,""BARRO VERMELHO"",""RS"",""SUL"""
"7458,""BARROS CASSAL"",""RS"",""SUL"""
"7459,""BASILIO"",""RS"",""SUL"""
"7460,""BELA VISTA"",""RS"",""SUL"""
"7461,""BELA VISTA"",""RS"",""SUL"""
"7463,""BELA VISTA"",""RS"",""SUL"""
"7462,""BELA VISTA"",""RS"",""SUL"""
"7464,""BELUNO"",""RS"",""SUL"""
"7465,""BENJAMIN CONSTANT DO SUL"",""RS"",""SUL"""
"7466,""BENTO GONCALVES"",""RS"",""SUL"""
"7467,""BEXIGA"",""RS"",""SUL"""
"7468,""BOA ESPERANCA"",""RS"",""SUL"""
"7469,""BOA VISTA"",""RS"",""SUL"""
"7471,""BOA VISTA"",""RS"",""SUL"""
"7470,""BOA VISTA"",""RS"",""SUL"""
"7472,""BOA VISTA DAS MISSOES"",""RS"",""SUL"""
"7473,""BOA VISTA DO BURICA"",""RS"",""SUL"""
"7474,""BOA VISTA DO CADEADO"",""RS"",""SUL"""
"7475,""BOA VISTA DO INCRA"",""RS"",""SUL"""
"7476,""BOA VISTA DO SUL"",""RS"",""SUL"""
"7477,""BOCA DO MONTE"",""RS"",""SUL"""
"7478,""BOI PRETO"",""RS"",""SUL"""
"7479,""BOJURU"",""RS"",""SUL"""
"7480,""BOM JARDIM"",""RS"",""SUL"""
"7481,""BOM JESUS"",""RS"",""SUL"""
"7482,""BOM PRINCIPIO"",""RS"",""SUL"""
"7483,""BOM PROGRESSO"",""RS"",""SUL"""
"12102,""BOM RECREIO"",""RS"",""SUL"""
"7484,""BOM RETIRO"",""RS"",""SUL"""
"7485,""BOM RETIRO DO GUAIBA"",""RS"",""SUL"""
"7486,""BOM RETIRO DO SUL"",""RS"",""SUL"""
"7487,""BONITO"",""RS"",""SUL"""
"7488,""BOQUEIRAO"",""RS"",""SUL"""
"7490,""BOQUEIRAO DO LEAO"",""RS"",""SUL"""
"7491,""BORORE"",""RS"",""SUL"""
"11099,""BORUSSIA"",""RS"",""SUL"""
"7492,""BOSSOROCA"",""RS"",""SUL"""
"7493,""BOTUCARAI"",""RS"",""SUL"""
"7661,""BOZANO"",""RS"",""SUL"""
"7494,""BRAGA"",""RS"",""SUL"""
"7495,""BROCHIER"",""RS"",""SUL"""
"7496,""BURITI"",""RS"",""SUL"""
"7497,""BUTIA"",""RS"",""SUL"""
"7498,""BUTIAS"",""RS"",""SUL"""
"7499,""CACAPAVA DO SUL"",""RS"",""SUL"""
"7500,""CACEQUI"",""RS"",""SUL"""
"7501,""CACHOEIRA DO SUL"",""RS"",""SUL"""
"7502,""CACHOEIRINHA"",""RS"",""SUL"""
"7503,""CACIQUE DOBLE"",""RS"",""SUL"""
"7504,""CADORNA"",""RS"",""SUL"""
"7505,""CAIBATE"",""RS"",""SUL"""
"7506,""CAICARA"",""RS"",""SUL"""
"7507,""CAMAQUA"",""RS"",""SUL"""
"7508,""CAMARGO"",""RS"",""SUL"""
"7510,""PAINS"",""RS"",""SUL"""
"7511,""CAMPESTRE"",""RS"",""SUL"""
"7512,""CAMPESTRE DA SERRA"",""RS"",""SUL"""
"7513,""CAMPINA DAS MISSOES"",""RS"",""SUL"""
"12326,""CAPITAO MOR"",""CE"",""NORDESTE"""
"12347,""POCO VERDE"",""CE"",""NORDESTE"""
"12351,""PRATA"",""GO"",""CENTRO-OESTE"""
"12350,""VAZANTE"",""GO"",""CENTRO-OESTE"""
"12390,""BRIANORTE"",""MT"",""CENTRO-OESTE"""
"12370,""TANQUES"",""PB"",""NORDESTE"""
"9203,""IDA IOLANDA"",""SP"",""SUDESTE"""
"9204,""IEPE"",""SP"",""SUDESTE"""
"9205,""IGACABA"",""SP"",""SUDESTE"""
"9206,""IGARACU DO TIETE"",""SP"",""SUDESTE"""
"9207,""IGARAI"",""SP"",""SUDESTE"""
"9208,""IGARAPAVA"",""SP"",""SUDESTE"""
"9209,""IGARATA"",""SP"",""SUDESTE"""
"9211,""ILHA COMPRIDA"",""SP"",""SUDESTE"""
"9212,""ILHA DIANA"",""SP"",""SUDESTE"""
"9213,""ILHA SOLTEIRA"",""SP"",""SUDESTE"""
"9214,""ILHABELA"",""SP"",""SUDESTE"""
"9215,""INDAIA DO AGUAPEI"",""SP"",""SUDESTE"""
"9216,""INDAIATUBA"",""SP"",""SUDESTE"""
"9217,""INDIANA"",""SP"",""SUDESTE"""
"9219,""INGAS"",""SP"",""SUDESTE"""
"9220,""INUBIA PAULISTA"",""SP"",""SUDESTE"""
"9221,""IPAUSSU"",""SP"",""SUDESTE"""
"9222,""IPERO"",""SP"",""SUDESTE"""
"9225,""IPORANGA"",""SP"",""SUDESTE"""
"9226,""IPUA"",""SP"",""SUDESTE"""
"9227,""IRACEMAPOLIS"",""SP"",""SUDESTE"""
"9228,""IRAPE"",""SP"",""SUDESTE"""
"9230,""IRAPURU"",""SP"",""SUDESTE"""
"9231,""ITABERA"",""SP"",""SUDESTE"""
"9232,""ITABOA"",""SP"",""SUDESTE"""
"9233,""ITAI"",""SP"",""SUDESTE"""
"9235,""ITAJOBI"",""SP"",""SUDESTE"""
"9236,""ITAJU"",""SP"",""SUDESTE"""
"9238,""ITAOCA"",""SP"",""SUDESTE"""
"9239,""ITAPECERICA DA SERRA"",""SP"",""SUDESTE"""
"9240,""ITAPETININGA"",""SP"",""SUDESTE"""
"9241,""ITAPEUNA"",""SP"",""SUDESTE"""
"9242,""ITAPEVA"",""SP"",""SUDESTE"""
"9243,""ITAPEVI"",""SP"",""SUDESTE"""
"9244,""ITAPIRA"",""SP"",""SUDESTE"""
"9245,""ITAPIRAPUA PAULISTA"",""SP"",""SUDESTE"""
"9246,""ITAPOLIS"",""SP"",""SUDESTE"""
"9247,""ITAPORANGA"",""SP"",""SUDESTE"""
"9248,""ITAPUI"",""SP"",""SUDESTE"""
"9249,""ITAPURA"",""SP"",""SUDESTE"""
"9251,""ITAQUERI DA SERRA"",""SP"",""SUDESTE"""
"9252,""ITARARE"",""SP"",""SUDESTE"""
"9253,""ITARIRI"",""SP"",""SUDESTE"""
"9254,""ITATIBA"",""SP"",""SUDESTE"""
"9693,""SOCORRO"",""SP"",""SUDESTE"""
"9694,""SODRELIA"",""SP"",""SUDESTE"""
"9695,""SOLEMAR"",""SP"",""SUDESTE"""
"9696,""SOROCABA"",""SP"",""SUDESTE"""
"9697,""SOUSAS"",""SP"",""SUDESTE"""
"9698,""SUD MENNUCCI"",""SP"",""SUDESTE"""
"9699,""SUINANA"",""SP"",""SUDESTE"""
"9700,""SUMARE"",""SP"",""SUDESTE"""
"9701,""SUSSUI"",""SP"",""SUDESTE"""
"9702,""SUZANAPOLIS"",""SP"",""SUDESTE"""
"9703,""SUZANO"",""SP"",""SUDESTE"""
"9705,""TABAPUA"",""SP"",""SUDESTE"""
"9706,""TABATINGA"",""SP"",""SUDESTE"""
"9707,""TABOAO DA SERRA"",""SP"",""SUDESTE"""
"9708,""TACIBA"",""SP"",""SUDESTE"""
"9709,""TAGUAI"",""SP"",""SUDESTE"""
"9710,""TAIACU"",""SP"",""SUDESTE"""
"9711,""TAIACUPEBA"",""SP"",""SUDESTE"""
"9712,""TAIUVA"",""SP"",""SUDESTE"""
"9713,""TALHADO"",""SP"",""SUDESTE"""
"9714,""TAMBAU"",""SP"",""SUDESTE"""
"9715,""TANABI"",""SP"",""SUDESTE"""
"11345,""TANQUINHO"",""SP"",""SUDESTE"""
"9716,""TAPINAS"",""SP"",""SUDESTE"""
"9718,""TAPIRATIBA"",""SP"",""SUDESTE"""
"9719,""TAQUARAL"",""SP"",""SUDESTE"""
"9720,""TAQUARITINGA"",""SP"",""SUDESTE"""
"9721,""TAQUARITUBA"",""SP"",""SUDESTE"""
"9722,""TAQUARIVAI"",""SP"",""SUDESTE"""
"9723,""TARABAI"",""SP"",""SUDESTE"""
"9724,""TARUMA"",""SP"",""SUDESTE"""
"9725,""TATUI"",""SP"",""SUDESTE"""
"9726,""TAUBATE"",""SP"",""SUDESTE"""
"9727,""TECAINDA"",""SP"",""SUDESTE"""
"9728,""TEJUPA"",""SP"",""SUDESTE"""
"9729,""TEODORO SAMPAIO"",""SP"",""SUDESTE"""
"9730,""TERMAS DE IBIRA"",""SP"",""SUDESTE"""
"9732,""TERRA ROXA"",""SP"",""SUDESTE"""
"9733,""TIBIRICA"",""SP"",""SUDESTE"""
"9734,""TIBIRICA DO PARANAPANEMA"",""SP"",""SUDESTE"""
"9735,""TIETE"",""SP"",""SUDESTE"""
"9736,""TIMBURI"",""SP"",""SUDESTE"""
"9737,""TOLEDO"",""SP"",""SUDESTE"""
"9738,""TORRE DE PEDRA"",""SP"",""SUDESTE"""
"9739,""TORRINHA"",""SP"",""SUDESTE"""
"9740,""TRABIJU"",""SP"",""SUDESTE"""
"9741,""TREMEMBE"",""SP"",""SUDESTE"""
"9742,""TRES ALIANCAS"",""SP"",""SUDESTE"""
"9743,""TRES FRONTEIRAS"",""SP"",""SUDESTE"""
"9744,""TRES PONTES"",""SP"",""SUDESTE"""
"9746,""TUIUTI"",""SP"",""SUDESTE"""
"9747,""TUJUGUABA"",""SP"",""SUDESTE"""
"9749,""TUPI"",""SP"",""SUDESTE"""
"9750,""TUPI PAULISTA"",""SP"",""SUDESTE"""
"9751,""TURIBA DO SUL"",""SP"",""SUDESTE"""
"9752,""TURIUBA"",""SP"",""SUDESTE"""
"9753,""TURMALINA"",""SP"",""SUDESTE"""
"9754,""TURVINIA"",""SP"",""SUDESTE"""
"9755,""UBARANA"",""SP"",""SUDESTE"""
"9756,""UBATUBA"",""SP"",""SUDESTE"""
"9757,""UBIRAJARA"",""SP"",""SUDESTE"""
"9759,""UNIAO PAULISTA"",""SP"",""SUDESTE"""
"9760,""UNIVERSO"",""SP"",""SUDESTE"""
"9761,""URANIA"",""SP"",""SUDESTE"""
"9762,""URU"",""SP"",""SUDESTE"""
"9763,""URUPES"",""SP"",""SUDESTE"""
"9764,""URURAI"",""SP"",""SUDESTE"""
"9765,""UTINGA"",""SP"",""SUDESTE"""
"9766,""VALE FORMOSO"",""SP"",""SUDESTE"""
"9767,""VALENTIM GENTIL"",""SP"",""SUDESTE"""
"9768,""VALINHOS"",""SP"",""SUDESTE"""
"9769,""VALPARAISO"",""SP"",""SUDESTE"""
"678,""IRECE"",""BA"",""NORDESTE"""
"679,""IRUNDIARA"",""BA"",""NORDESTE"""
"680,""ITA-AZUL"",""BA"",""NORDESTE"""
"10211,""ITABATAN"",""BA"",""NORDESTE"""
"681,""ITABELA"",""BA"",""NORDESTE"""
"682,""ITABERABA"",""BA"",""NORDESTE"""
"683,""ITABUNA"",""BA"",""NORDESTE"""
"684,""ITACARE"",""BA"",""NORDESTE"""
"685,""ITACAVA"",""BA"",""NORDESTE"""
"686,""ITACHAMA"",""BA"",""NORDESTE"""
"687,""ITACIMIRIM"",""BA"",""NORDESTE"""
"688,""ITAETE"",""BA"",""NORDESTE"""
"689,""ITAGI"",""BA"",""NORDESTE"""
"690,""ITAGIBA"",""BA"",""NORDESTE"""
"691,""ITAGIMIRIM"",""BA"",""NORDESTE"""
"692,""ITAGUACU DA BAHIA"",""BA"",""NORDESTE"""
"693,""ITAIA"",""BA"",""NORDESTE"""
"694,""ITAIBO"",""BA"",""NORDESTE"""
"695,""ITAIPU"",""BA"",""NORDESTE"""
"696,""ITAITU"",""BA"",""NORDESTE"""
"697,""ITAJAI"",""BA"",""NORDESTE"""
"698,""ITAJU DO COLONIA"",""BA"",""NORDESTE"""
"699,""ITAJUBAQUARA"",""BA"",""NORDESTE"""
"700,""ITAJUIPE"",""BA"",""NORDESTE"""
"701,""ITAJURU"",""BA"",""NORDESTE"""
"702,""ITAMARAJU"",""BA"",""NORDESTE"""
"703,""ITAMARI"",""BA"",""NORDESTE"""
"704,""ITAMBE"",""BA"",""NORDESTE"""
"705,""ITAMIRA"",""BA"",""NORDESTE"""
"706,""ITAMOTINGA"",""BA"",""NORDESTE"""
"707,""ITANAGE"",""BA"",""NORDESTE"""
"708,""ITANAGRA"",""BA"",""NORDESTE"""
"709,""ITANHEM"",""BA"",""NORDESTE"""
"710,""ITANHI"",""BA"",""NORDESTE"""
"711,""ITAPARICA"",""BA"",""NORDESTE"""
"712,""ITAPE"",""BA"",""NORDESTE"""
"713,""ITAPEBI"",""BA"",""NORDESTE"""
"714,""ITAPEIPU"",""BA"",""NORDESTE"""
"715,""ITAPETINGA"",""BA"",""NORDESTE"""
"716,""ITAPICURU"",""BA"",""NORDESTE"""
"717,""ITAPIREMA"",""BA"",""NORDESTE"""
"718,""ITAPITANGA"",""BA"",""NORDESTE"""
"719,""ITAPORA"",""BA"",""NORDESTE"""
"720,""ITAPURA"",""BA"",""NORDESTE"""
"721,""ITAQUARA"",""BA"",""NORDESTE"""
"722,""ITAQUARAI"",""BA"",""NORDESTE"""
"723,""ITARANTIM"",""BA"",""NORDESTE"""
"724,""ITATI"",""BA"",""NORDESTE"""
"725,""ITATIM"",""BA"",""NORDESTE"""
"726,""ITATINGUI"",""BA"",""NORDESTE"""
"727,""ITIRUCU"",""BA"",""NORDESTE"""
"728,""ITIUBA"",""BA"",""NORDESTE"""
"729,""ITORORO"",""BA"",""NORDESTE"""
"730,""ITUACU"",""BA"",""NORDESTE"""
"731,""ITUBERA"",""BA"",""NORDESTE"""
"732,""ITUPEVA"",""BA"",""NORDESTE"""
"733,""IUIU"",""BA"",""NORDESTE"""
"734,""JABORANDI"",""BA"",""NORDESTE"""
"735,""JACARACI"",""BA"",""NORDESTE"""
"736,""JACOBINA"",""BA"",""NORDESTE"""
"737,""JACU"",""BA"",""NORDESTE"""
"738,""JACUIPE"",""BA"",""NORDESTE"""
"739,""JACURUNA"",""BA"",""NORDESTE"""
"740,""JAGUAQUARA"",""BA"",""NORDESTE"""
"741,""JAGUARA"",""BA"",""NORDESTE"""
"742,""JAGUARARI"",""BA"",""NORDESTE"""
"743,""JAGUARIPE"",""BA"",""NORDESTE"""
"744,""JAIBA"",""BA"",""NORDESTE"""
"745,""JANDAIRA"",""BA"",""NORDESTE"""
"746,""JAPOMIRIM"",""BA"",""NORDESTE"""
"747,""JAPU"",""BA"",""NORDESTE"""
"748,""JAUA"",""BA"",""NORDESTE"""
"749,""JEQUIE"",""BA"",""NORDESTE"""
"750,""JEQUIRICA"",""BA"",""NORDESTE"""
"751,""JEREMOABO"",""BA"",""NORDESTE"""
"752,""JIRIBATUBA"",""BA"",""NORDESTE"""
"753,""JITAUNA"",""BA"",""NORDESTE"""
"754,""JOAO AMARO"",""BA"",""NORDESTE"""
"755,""JOAO CORREIA"",""BA"",""NORDESTE"""
"756,""JOAO DOURADO"",""BA"",""NORDESTE"""
"757,""JOSE GONCALVES"",""BA"",""NORDESTE"""
"758,""JUACEMA"",""BA"",""NORDESTE"""
"759,""JUAZEIRO"",""BA"",""NORDESTE"""
"760,""JUCURUCU"",""BA"",""NORDESTE"""
"761,""JUERANA"",""BA"",""NORDESTE"""
"762,""JUNCO"",""BA"",""NORDESTE"""
"763,""JUPAGUA"",""BA"",""NORDESTE"""
"764,""JURACI"",""BA"",""NORDESTE"""
"765,""JUREMAL"",""BA"",""NORDESTE"""
"766,""JUSSARA"",""BA"",""NORDESTE"""
"767,""JUSSARI"",""BA"",""NORDESTE"""
"768,""JUSSIAPE"",""BA"",""NORDESTE"""
"769,""KM SETE"",""BA"",""NORDESTE"""
"770,""LAFAIETE COUTINHO"",""BA"",""NORDESTE"""
"771,""LAGOA CLARA"",""BA"",""NORDESTE"""
"772,""LAGOA DE MELQUIADES"",""BA"",""NORDESTE"""
"773,""LAGOA DO BOI"",""BA"",""NORDESTE"""
"775,""LAGOA GRANDE"",""BA"",""NORDESTE"""
"774,""LAGOA GRANDE"",""BA"",""NORDESTE"""
"776,""LAGOA JOSE LUIS"",""BA"",""NORDESTE"""
"778,""LAGOA REAL"",""BA"",""NORDESTE"""
"779,""LAJE"",""BA"",""NORDESTE"""
"780,""LAJE DO BANCO"",""BA"",""NORDESTE"""
"781,""LAJEDAO"",""BA"",""NORDESTE"""
"782,""LAJEDINHO"",""BA"",""NORDESTE"""
"784,""LAJEDO DO TABOCAL"",""BA"",""NORDESTE"""
"785,""LAMARAO"",""BA"",""NORDESTE"""
"786,""LAMARAO DO PASSE"",""BA"",""NORDESTE"""
"787,""LAPAO"",""BA"",""NORDESTE"""
"788,""LARGO"",""BA"",""NORDESTE"""
"790,""LENCOIS"",""BA"",""NORDESTE"""
"791,""LICINIO DE ALMEIDA"",""BA"",""NORDESTE"""
"792,""LIMOEIRO DO BOM VIVER"",""BA"",""NORDESTE"""
"793,""LIVRAMENTO DE NOSSA SENHORA"",""BA"",""NORDESTE"""
"794,""LUCAIA"",""BA"",""NORDESTE"""
"834,""LUIS EDUARDO MAGALHAES"",""BA"",""NORDESTE"""
"795,""LUIS VIANA"",""BA"",""NORDESTE"""
"797,""MACAJUBA"",""BA"",""NORDESTE"""
"798,""MACARANI"",""BA"",""NORDESTE"""
"799,""MACAUBAS"",""BA"",""NORDESTE"""
"800,""MACURURE"",""BA"",""NORDESTE"""
"11533,""MADEIRA"",""BA"",""NORDESTE"""
"801,""MADRE DE DEUS"",""BA"",""NORDESTE"""
"803,""MAIQUINIQUE"",""BA"",""NORDESTE"""
"804,""MAIRI"",""BA"",""NORDESTE"""
"805,""MALHADA"",""BA"",""NORDESTE"""
"806,""MALHADA DE PEDRAS"",""BA"",""NORDESTE"""
"807,""MANDIROBA"",""BA"",""NORDESTE"""
"809,""MANIACU"",""BA"",""NORDESTE"""
"810,""MANOEL VITORINO"",""BA"",""NORDESTE"""
"811,""MANSIDAO"",""BA"",""NORDESTE"""
"812,""MANTIBA"",""BA"",""NORDESTE"""
"813,""MAR GRANDE"",""BA"",""NORDESTE"""
"815,""MARAGOGIPE"",""BA"",""NORDESTE"""
"816,""MARAGOGIPINHO"",""BA"",""NORDESTE"""
"817,""MARAU"",""BA"",""NORDESTE"""
"818,""MARCIONILIO SOUZA"",""BA"",""NORDESTE"""
"819,""MARCOLINO MOURA"",""BA"",""NORDESTE"""
"821,""MARICOABO"",""BA"",""NORDESTE"""
"822,""MARIQUITA"",""BA"",""NORDESTE"""
"823,""MASCOTE"",""BA"",""NORDESTE"""
"824,""MASSACARA"",""BA"",""NORDESTE"""
"825,""MASSAROCA"",""BA"",""NORDESTE"""
"827,""MATA DE SAO JOAO"",""BA"",""NORDESTE"""
"828,""MATARIPE"",""BA"",""NORDESTE"""
"829,""MATINA"",""BA"",""NORDESTE"""
"11988,""MATINHA"",""BA"",""NORDESTE"""
"830,""MATINHA"",""BA"",""NORDESTE"""
"831,""MEDEIROS NETO"",""BA"",""NORDESTE"""
"832,""MIGUEL CALMON"",""BA"",""NORDESTE"""
"833,""MILAGRES"",""BA"",""NORDESTE"""
"835,""MINAS DO ESPIRITO SANTO"",""BA"",""NORDESTE"""
"836,""MINAS DO MIMOSO"",""BA"",""NORDESTE"""
"837,""MIRANDELA"",""BA"",""NORDESTE"""
"838,""MIRANGA"",""BA"",""NORDESTE"""
"840,""MIRANTE"",""BA"",""NORDESTE"""
"841,""MOCAMBO"",""BA"",""NORDESTE"""
"842,""MOGIQUICABA"",""BA"",""NORDESTE"""
"843,""MONTE CRUZEIRO"",""BA"",""NORDESTE"""
"844,""MONTE GORDO"",""BA"",""NORDESTE"""
"846,""MONTE SANTO"",""BA"",""NORDESTE"""
"847,""MORPARA"",""BA"",""NORDESTE"""
"848,""MORRINHOS"",""BA"",""NORDESTE"""
"849,""MORRO DAS FLORES"",""BA"",""NORDESTE"""
"850,""MORRO DE SAO PAULO"",""BA"",""NORDESTE"""
"851,""MORRO DO CHAPEU"",""BA"",""NORDESTE"""
"853,""MUCUGE"",""BA"",""NORDESTE"""
"854,""MUCURI"",""BA"",""NORDESTE"""
"855,""MULUNGU DO MORRO"",""BA"",""NORDESTE"""
"856,""MUNDO NOVO"",""BA"",""NORDESTE"""
"858,""MUQUEM DE SAO FRANCISCO"",""BA"",""NORDESTE"""
"859,""MURITIBA"",""BA"",""NORDESTE"""
"860,""MUTAS"",""BA"",""NORDESTE"""
"861,""MUTUIPE"",""BA"",""NORDESTE"""
"862,""NAGE"",""BA"",""NORDESTE"""
"863,""NARANDIBA"",""BA"",""NORDESTE"""
"865,""NILO PECANHA"",""BA"",""NORDESTE"""
"866,""NORDESTINA"",""BA"",""NORDESTE"""
"2136,""CIRILANDIA"",""GO"",""CENTRO-OESTE"""
"2137,""COCALZINHO DE GOIAS"",""GO"",""CENTRO-OESTE"""
"2274,""COLINACU"",""GO"",""CENTRO-OESTE"""
